023496,PARISH,818,Ministry with Millennials,,
023497,GLHLTH,393-1,Research Independent Study in Global Health,R,
023500,NEWTEST,770H,Hebrews,,
023501,ITALIAN,89S,First Year Seminar in Italian,S,
023504,LTS,772,The Art and Craft of Public Proclamation,,
023504 1,PREACHNG,773,The Art and Craft of Public Proclamation,,
023505,PARISH,786,Organized Compassion: History and Ethics of Humanitarianism,,
023511,HISTORY,390S-1,Topics in Digital History and Humanities,S,
023511 1,ISIS,390S-1,Topics in Digital History and Humanities,S,
023511 2,ISS,390S-1,Topics in Digital History and Humanities,S,
023511 3,VMS,390S-1,Topics in Digital History and Humanities,S,
023513,PHYSEDU,186,Stand Up Paddleboard Fitness,,
023514,PHYSEDU,176,Beginning Equitation I,,
023516,MILITSCI,310,American Military History,,
023517,ENGLISH,173FS,The Ethics of Democracy,S EI CZ,
023517 1,ETHICS,171FS,The Ethics of Democracy,S EI CZ,
023517 2,ENGLISH,173S,The Ethics of Democracy,S EI CZ,
023517 3,ETHICS,171S,The Ethics of Democracy,S EI CZ,
023520,MILITSCI,94,Basic Army Physical Development,,
023521,PHIL,205,World Philosophy,CCI EI CZ SS,
023522,MUSIC,101-5,Class Improvisation,,
023524,ARTHIST,455S,Curatorial Practicum: Exhibition Development and Design,S ALP,
023525,ARTHIST,432S,From the Art of the Pleasure Quarters to Tokyo Pop,S CCI EI R ALP CZ,
023525 1,VMS,432S,From the Art of the Pleasure Quarters to Tokyo Pop,S CCI EI R ALP CZ,
023526,ETHICS,194FS,Beyond Disagreement and Cozy Consensus,S CCI EI CZ,
023526 1,PHIL,194FS,Beyond Disagreement and Cozy Consensus,S CCI EI CZ,
023527,ARTHIST,495S,Honors Thesis Workshop,S R W ALP,
023527 1,ARTSVIS,495S,Honors Thesis Workshop,S R W ALP,
023527 2,VMS,495S,Honors Thesis Workshop,S R W ALP,
023528,HISTORY,314S,US Latin@ Histories,S CCI EI W SS,
023528 1,LSGS,314S,US Latin@ Histories,S CCI EI W SS,
023529,PHYSICS,133,The Physics of Sports,NS,
023530,POLSCI,333S,Democracy and Social Choice,S CCI QS SS,
023531,ARTSVIS,364S,Web Design and Narrative: Artists Documentarians Art Historians and Entrepreneurs,S R ALP,
023531 1,DOCST,354S,Web Design and Narrative: Artists Documentarians Art Historians and Entrepreneurs,S R ALP,
023531 2,ISIS,354S,Web Design and Narrative: Artists Documentarians Art Historians and Entrepreneurs,S R ALP,
023531 3,VMS,364S,Web Design and Narrative: Artists Documentarians Art Historians and Entrepreneurs,S R ALP,
023531 4,ISS,354S,Web Design and Narrative: Artists Documentarians Art Historians and Entrepreneurs,S R ALP,
023532,CEE,293,Research Independent Study in Civil and Environmental Engineering,R,
023533,CEE,294,Research Independent Study in Civil and Environmental Engineering,R,
023534,CHINESE,332,Chinese Translation and Interpretation,CCI FL,
023535,CULANTH,284,Ritual Performance and Religion,CCI ALP CZ,
023535 1,DANCE,284,Ritual Performance and Religion,CCI ALP CZ,
023535 2,RELIGION,284,Ritual Performance and Religion,CCI ALP CZ,
023535 3,VMS,285,Ritual Performance and Religion,CCI ALP CZ,
023536,HISTORY,406,American Indian History to 1815,CCI CZ,
023536 1,HISTORY,355,American Indian History to 1815,CCI CZ,
023538,MUSIC,258,Music History IV: Post-WWI through the Present,R ALP CZ,
023539,GENOME,120FS,Ethical Implications of Genetic and Genomic Research,S EI STS SS,
023539 1,PUBPOL,186FS,Ethical Implications of Genetic and Genomic Research,S EI STS SS,
023540,EDUC,112FS,Medical Ethics Aging and End of Life Care in the US,S CCI EI ALP,
023540 1,PUBPOL,183FS,Medical Ethics Aging and End of Life Care in the US,S CCI EI ALP,
023540 2,RUSSIAN,121FS,Medical Ethics Aging and End of Life Care in the US,S CCI EI ALP,
023540 3,SCISOC,112FS,Medical Ethics Aging and End of Life Care in the US,S CCI EI ALP,
023540 4,RIGHTS,112FS,Medical Ethics Aging and End of Life Care in the US,S CCI EI ALP,
023541,CEE,393,Research Independent Study in Civil and Environmental Engineering,R,
023542,STA,440,Case Studies in the Practice of Statistics,R W QS,
023544,ECON,432S,Environmental Justice: The Economics of Race Place and Pollution,S EI R W SS,
023544 1,ENVIRON,332S,Environmental Justice: The Economics of Race Place and Pollution,S EI R W SS,
023545,AAAS,249,Martin Luther King and the Prophetic Tradition,CCI EI R CZ SS,
023545 1,AMES,317,Martin Luther King and the Prophetic Tradition,CCI EI R CZ SS,
023545 2,PUBPOL,253,Martin Luther King and the Prophetic Tradition,CCI EI R CZ SS,
023545 3,RELIGION,234,Martin Luther King and the Prophetic Tradition,CCI EI R CZ SS,
023546,CEE,291,Independent Study in Civil and Environmental Engineering,,
023547,CEE,292,Independent Study in Civil and Environmental Engineering,,
023548,ENVIRON,552,Climate and Society,EI NS,
023548 1,EOS,550,Climate and Society,EI NS,
023549,ETHICS,560S,Organized Compassion: History and Ethics of Humanitarianism,S EI CZ SS,
023549 1,GLHLTH,541S,Organized Compassion: History and Ethics of Humanitarianism,S EI CZ SS,
023550,CHEM,517,Molecules in Life and Disease,NS,
023551,ARTHIST,547L,Introduction to Digital Archaeology,R STS CZ,
023551 1,CLST,544L,Introduction to Digital Archaeology,R STS CZ,
023551 2,ISIS,544L,Introduction to Digital Archaeology,R STS CZ,
023551 3,ISS,544L,Introduction to Digital Archaeology,R STS CZ,
023552,MUSIC,562,Analysis of Music After 1900,ALP,
023554,FRENCH,715,Cultural Memory,,
023554 1,HISTORY,715,Cultural Memory,,
023554 2,LIT,715,Cultural Memory,,
023554 3,ROMST,715,Cultural Memory,,
023555,ENVIRON,750,Genomics of Microbial Diversity,,
023555 1,GENOME,750,Genomics of Microbial Diversity,,
023555 2,SCISOC,750,Genomics of Microbial Diversity,,
023556,AMES,709,Chinese Im/migration: Chinese Migrant Labor and Immigration to the US,,
023556 1,AMI,709,Chinese Im/migration: Chinese Migrant Labor and Immigration to the US,,
023557,CEE,691,Independent Study: Advanced Topics in Civil and Environmental Engineering,,
023558,CEE,692,Independent Study: Advanced Topics in Civil and Environmental Engineering,,
023560,DANCE,462,Repertory: Various,,
023561,ECON,112FS,Globalization and Corporate Citizenship,S EI SS,
023561 1,ETHICS,160FS,Globalization and Corporate Citizenship,S EI SS,
023561 2,HISTORY,127FS,Globalization and Corporate Citizenship,S EI SS,
023561 3,PUBPOL,187FS,Globalization and Corporate Citizenship,S EI SS,
023562,PHYSEDU,207,Exercise and Mental Health,NS,
023562 1,PSY,214,Exercise and Mental Health,NS,
023563,AMI,199,LGBTQ/Queer Cinema and Cultural Production,ALP SS,
023563 1,LIT,199,LGBTQ/Queer Cinema and Cultural Production,ALP SS,
023563 2,VMS,199,LGBTQ/Queer Cinema and Cultural Production,ALP SS,
023563 3,WOMENST,198,LGBTQ/Queer Cinema and Cultural Production,ALP SS,
023563 4,GSF,198,LGBTQ/Queer Cinema and Cultural Production,ALP SS,
023565,ARTHIST,104,Exploring Art and Architecture - Foundations and Histories,ALP,
023566,CULANTH,327S,Pilgrimage,S CCI EI R ALP CZ,
023566 1,DOCST,327S,Pilgrimage,S CCI EI R ALP CZ,
023567,POLSCI,172FS,Racial Attitudes and Racial Politics in the United States,S CCI EI SS,
023568,CULANTH,113FS,Enterprising Leadership and Civic Engagement,S EI SS,
023568 1,EDUC,113FS,Enterprising Leadership and Civic Engagement,S EI SS,
023568 2,RIGHTS,113FS,Enterprising Leadership and Civic Engagement,S EI SS,
023569,HISTORY,311S,Men Women and Sports: Topics in US Sports History,S CCI R W CZ SS,
023570,PUBPOL,290T,Selected Topics in Public Policy,,
023571,POLSCI,238,Racial Attitudes Racial Prejudice and Racial Politics,CCI EI SS,
023572,MMS,380,Entrepreneurial Marketing,SS,
023574,POLSCI,536,Choosing in Groups: Social Choice and Collective Action,S R QS,
023574 1,POLSCI,536S,Choosing in Groups: Social Choice and Collective Action,S R QS,
023575,ITALIAN,584S,Boccaccio Studies,S CCI R ALP,
023575 1,LIT,584S,Boccaccio Studies,S CCI R ALP,
023575 2,MEDREN,618S,Boccaccio Studies,S CCI R ALP,
023576,PSY,601S,Psychology Teaching Seminar,S SS,
023577,BIOLOGY,199D,Introduction to Biological Thinking,STS NS,
023578,BIOLOGY,209D-1,The Ecology of Human Health,STS NS,
023578 1,BIOLOGY,209-1,The Ecology of Human Health,STS NS,
023579,BIOETHIC,705,Capstone: Bioethics & Science Policy,,
023580,BCS,768,Religion Race & Relationship in Film,,
023582,RUSSIAN,810,The Russian Fairy Tale and Its Cultural Legacy,,
023583,TIBETAN,701,Elementary Tibetan I,,
023584,TIBETAN,702,Elementary Tibetan II,,
023585,TIBETAN,703,Intermediate Tibetan I,,
023586,TIBETAN,704,Intermediate Tibetan II,,
023590,HLTHSCI,509,Medical Statistics,,
023591,HLTHSCI,510,Health Systems,,
023595,GLHLTH,189FS,To Boldly Go! Global Health and the American Way of Engagement,S CCI EI STS CZ,
023595 1,SCISOC,189FS,To Boldly Go! Global Health and the American Way of Engagement,S CCI EI STS CZ,
023596,AMES,219S,Civil Society and Civic Engagement in the Arab World: Theories and Practices,S CCI EI W CZ SS,
023597,HISTORY,252,America in the World Economy: The Law Politics and Economics of U.S. Antitrust 1890-2015,R SS,
023597 1,POLSCI,255,America in the World Economy: The Law Politics and Economics of U.S. Antitrust 1890-2015,R SS,
023597 2,PUBPOL,254,America in the World Economy: The Law Politics and Economics of U.S. Antitrust 1890-2015,R SS,
023600,PEDS,402C,Pediatric Gastroenterology,,
023601,PEDS,228C,Pediatric Gastroenterology,,
023602,NURSING,718,Data Analytics,,
023604,AMES,319S,Andalusia: Muslim Jewish Christian Spain,S CCI ALP CZ,
023604 1,JEWISHST,319S,Andalusia: Muslim Jewish Christian Spain,S CCI ALP CZ,
023604 2,RELIGION,214S,Andalusia: Muslim Jewish Christian Spain,S CCI ALP CZ,
023604 3,ROMST,319S,Andalusia: Muslim Jewish Christian Spain,S CCI ALP CZ,
023604 4,MEDREN,352S,Andalusia: Muslim Jewish Christian Spain,S CCI ALP CZ,
023605,ARTSVIS,316S,Activating the Archive: Archival Research as Documentary Practice,S EI R ALP,
023605 1,DOCST,316S,Activating the Archive: Archival Research as Documentary Practice,S EI R ALP,
023605 2,VMS,314S,Activating the Archive: Archival Research as Documentary Practice,S EI R ALP,
023606,ICS,274S,Global Men and Masculinities,S CCI W SS,
023606 1,SOCIOL,375S,Global Men and Masculinities,S CCI W SS,
023606 2,WOMENST,374S,Global Men and Masculinities,S CCI W SS,
023606 3,GSF,374S,Global Men and Masculinities,S CCI W SS,
023606 4,HISTORY,229S,Global Men and Masculinities,S CCI W SS,
023607,SES,290S,Special Topics in Slavic and Eurasian Studies,S,
023608,AMES,315,Buddhist Meditation in Transformation: Historical Scientific and Medical Perspectives,CCI EI CZ,
023608 1,ARTS&SCI,323,Buddhist Meditation in Transformation: Historical Scientific and Medical Perspectives,CCI EI CZ,
023608 2,RELIGION,323,Buddhist Meditation in Transformation: Historical Scientific and Medical Perspectives,CCI EI CZ,
023618,PUBPOL,907,Sanford Ph.D Student Graduate Seminar,,
023619,POLSCI,751S,Empirical Investigation of Governance,S,
023621,NURSING,845,Advanced Practice Nursing in Adult-Gerontology HIV/AIDS Primary Care Synthesis,,
023622,NURSING,970,Scholarly Writing,,
023623,NURSING,725,Synthesis of Specialty Practice Informatics,,
023624,NURSING,942,Clinical Anesthesia Practicum (semester 2),,
023626,NURSING,944,Clinical Anesthesia Practicum (semester 4),,
023627,NURSING,945,Clinical Anesthesia Practicum (semester 5),,
023629,NURSING,947,Clinical Anesthesia Practicum (semester 7),,
023630,NURSING,948,Clinical Anesthesia Practicum (semester 1),,
023632,AMES,236,Graphic Asia: Visual Storytelling and Global Asian/American Networks,CCI ALP,
023632 1,AMI,236,Graphic Asia: Visual Storytelling and Global Asian/American Networks,CCI ALP,
023632 2,ICS,264,Graphic Asia: Visual Storytelling and Global Asian/American Networks,CCI ALP,
023632 3,AMES,436,Graphic Asia: Visual Storytelling and Global Asian/American Networks,CCI ALP,
023633,NEUROSUR,404C,Neuro-Oncology,,
023634,FRENCH,557,Cultural Memory,CCI R W ALP,
023634 1,HISTORY,557,Cultural Memory,CCI R W ALP,
023634 2,LIT,557,Cultural Memory,CCI R W ALP,
023635,AMES,519S,Andalusia: Muslim Jewish Christian Spain,S CCI ALP CZ,
023635 1,JEWISHST,519S,Andalusia: Muslim Jewish Christian Spain,S CCI ALP CZ,
023635 2,RELIGION,519S,Andalusia: Muslim Jewish Christian Spain,S CCI ALP CZ,
023635 3,ROMST,519S,Andalusia: Muslim Jewish Christian Spain,S CCI ALP CZ,
023638,DECSCI,101,Fundamentals of Decision Science,SS,
023638 1,PSY,141,Fundamentals of Decision Science,SS,
023639,NURSING,681,Advanced Practice Nursing in Women\xe2\x80\x99s Health Across the Lifespan,,
023640,NURSING,682,Advanced Practice Nursing in Women\xe2\x80\x99s Health Across the Lifespan: Clinical,,
023641,NURSING,751,Teaching Patients Families and Communities,,
023642,NURSING,801,Advanced Practice Nursing: Cardiovascular Specialty I,,
023643,NURSING,811,Advanced Practice Nursing: Oncology Specialty I,,
023644,NURSING,860,The Essentials of Care Coordination for Populations and Individuals,,
023645,NURSING,861,Applications of Care Coordination of Populations and Individuals,,
023646,NURSING,865,Synthesis of Specialty Practice: Population Care Coordination,,
023647,NURSING,812,Advanced Practice Nursing: Oncology Specialty II,,
023649,NEUROSCI,190S,Special Topics in Neuroscience,S,
023650,RELIGION,280S,Religion and Peace: Case Studies in Activism and Reconciliation,S CCI EI CZ,
023651,MILITSCI,94L,Senior Leadership Laboratory - Spring Semester,,
023652,AAAS,228S,Fictions That Mark the Moment,S CCI EI R ALP CZ,
023652 1,ENGLISH,379S,Fictions That Mark the Moment,S CCI EI R ALP CZ,
023652 2,LIT,382S,Fictions That Mark the Moment,S CCI EI R ALP CZ,
023653,PUBPOL,273T-1,Voices in Public Policy: Spanish Tutorial,CCI CZ,
023653 1,SPANISH,271T,Voices in Public Policy: Spanish Tutorial,CCI CZ,
023654,POLSCI,246,American Constitutional Development and Interpretation II: Individual Rights,EI SS,
023654 1,PUBPOL,247,American Constitutional Development and Interpretation II: Individual Rights,EI SS,
023655,AMI,298S,Revealing Histories: Polish Cinema,S CCI EI ALP CZ,
023655 1,LIT,298S,Revealing Histories: Polish Cinema,S CCI EI ALP CZ,
023655 2,POLISH,298S,Revealing Histories: Polish Cinema,S CCI EI ALP CZ,
023655 3,VMS,297S,Revealing Histories: Polish Cinema,S CCI EI ALP CZ,
023658,ETHICS,123,Private Wealth and Public Giving: A Modern History,CCI EI CZ SS,
023658 1,HISTORY,123,Private Wealth and Public Giving: A Modern History,CCI EI CZ SS,
023658 2,ICS,123,Private Wealth and Public Giving: A Modern History,CCI EI CZ SS,
023658 3,PUBPOL,177,Private Wealth and Public Giving: A Modern History,CCI EI CZ SS,
023659,AAAS,315,Africa Youth and Democracy,CCI R SS,
023659 1,CULANTH,315,Africa Youth and Democracy,CCI R SS,
023661,ENVIRON,569,Should I Eat Fish? Economics Ecology and Health,,
023662,ENVIRON,684,Politics of the Urbanized Environment,,
023663,BIOSTAT,901,Advanced Inferential Techniques and Theory,,
023663 1,BIOSTAT,911,Advanced Inferential Techniques and Theory,,
023665,NURSING,696,Women\xe2\x80\x99s Health Nurse Practitioner Clinical Synthesis Course,,
023668,NURSING,749,Evidence-based Nursing Education,,
023669,NURSING,750,Role of the Nursing Professional Development Specialist: Issues and Challenges,,
023670,NURSING,802,Advanced Practice Nursing: Cardiovascular Specialty II,,
023671,NURSING,805,Advanced Practice Nursing in Adult-Gerontology: Cardiovascular Synthesis,,
023672,NURSING,815,Advanced Practice Nursing in Adult-Gerontology: Oncology Synthesis,,
023673,NURSING,821,Fundamentals of Musculoskeletal Care I,,
023674,NURSING,822,Fundamentals of Musculoskeletal Care II,,
023676,BIOETHIC,502S,Communicating Science & Bioethics,S STS,
023676 1,GENOME,502S,Communicating Science & Bioethics,S STS,
023676 2,SCISOC,502S,Communicating Science & Bioethics,S STS,
023678,ECON,954,Applied Microeconomics Development Research,,
023678 1,PUBPOL,954,Applied Microeconomics Development Research,,
023679,MMS,195FS,Freedom and the Market,S EI W SS,
023680,RROMP,301B,Radiology Radiation Oncology & Medical Physics,,
023681,CLST,360,The History of the Book,R ALP CZ,
023681 1,HISTORY,367,The History of the Book,R ALP CZ,
023681 2,ISIS,360,The History of the Book,R ALP CZ,
023681 3,MEDREN,346,The History of the Book,R ALP CZ,
023681 4,ISS,360,The History of the Book,R ALP CZ,
023682,HISTORY,476S,Capstone Seminar: American Militarism,S EI R W CZ SS,
023683,CHINESE,105,First-Year Chinese in Review I,FL,
023684,STA,323D,Statistical Computing,R QS,
023685,HISTORY,407,American Indian History Since 1806,CCI CZ,
023685 1,HISTORY,373,American Indian History Since 1806,CCI CZ,
023686,ENVIRON,269T-1,Voices in the Environment: Spanish,,
023686 1,SPANISH,272T-1,Voices in the Environment: Spanish,,
023687,HCVIS,791,Individual Thesis Research In Historical and Cultural Visualization,,
023688,NURSING,564,Introduction to Medical Spanish and Cultural Competency in Health Care,,
023689,NURSING,566,Advanced Medical Spanish and Cultural Competency in Health Care,,
023690,AMES,239,China and the Silk Roads World: 500-1500,CCI CZ,
023690 1,HISTORY,323,China and the Silk Roads World: 500-1500,CCI CZ,
023696,GLHLTH,722K,Culture Health and Illness in a Global Perspective,,
023697,GLHLTH,725K,Global Health and Migration,,
023698,MEDPHY,791K,Independent Study in Medical Physics,,
